,train_loss,val_loss,train_acc,val_acc,epochs
0,0.6180876046419144,0.6103297621011734,0.6223958333333334,0.8617788461538461,0
1,0.6671959807475408,0.6102151847802676,0.5651041666666666,0.8611778846153846,1
2,0.6383858124415079,0.6100083302993041,0.6197916666666666,0.8617788461538461,2
3,0.6402273674805959,0.6097987981942984,0.5963541666666666,0.8611778846153846,3
4,0.638167475660642,0.6092357933521271,0.609375,0.8617788461538461,4
5,0.6560238848129908,0.6087627479663262,0.5859375,0.8617788461538461,5
6,0.6489206800858179,0.6085626975848124,0.6145833333333334,0.8617788461538461,6
7,0.632616251707077,0.6080259050314243,0.6354166666666666,0.8611778846153846,7
8,0.6432832876841227,0.6077268570661545,0.6354166666666666,0.8617788461538461,8
9,0.6662494589885076,0.6077087704951947,0.5442708333333334,0.8617788461538461,9
10,0.6598277588685354,0.6076402606872412,0.59375,0.8623798076923077,10
11,0.6477891802787781,0.6075014747106112,0.6354166666666666,0.8629807692307693,11
12,0.6405012557903925,0.6072537543681952,0.6197916666666666,0.8623798076923077,12
