,train_loss,val_loss,train_acc,val_acc,epochs
0,0.1325497716559586,0.12134931617765687,0.952659574468085,0.947265625,0
1,0.12436964551766291,0.18532723159296438,0.956781914893617,0.919921875,1
2,0.12841315472379644,0.1955063176646945,0.9539893617021276,0.9375,2
3,0.11798715517453268,0.4765391153341625,0.959131205673759,0.8529296875,3
4,0.11776616109918195,1.0943495791275382,0.9587544326241134,0.6875,4
5,0.10784879086393837,0.10510488523868844,0.9630097517730497,0.965625,5
6,0.10357505302374245,0.21748627246415708,0.9656693262411349,0.9326171875,6
7,0.09802376743775944,0.04382907861145213,0.966511524822695,0.9853515625,7
8,0.10164816789857462,0.039026132551953197,0.9660682624113475,0.98828125,8
9,0.0865626176224744,0.0354467136785388,0.96875,0.986328125,9
10,0.08043609470366797,0.02860584028530866,0.9726507092198582,0.9892578125,10
11,0.09153985079536413,0.4382280173012987,0.9683067375886525,0.8564453125,11
12,0.09109792459412669,0.040232936531538144,0.9692375886524822,0.9873046875,12
13,0.08326379983877459,0.0400938764505554,0.9724290780141844,0.9837890625,13
14,0.08667533258174329,0.2811501164951551,0.9692819148936169,0.9109375,14
15,0.08716643821606611,0.02809773845365271,0.9722296099290779,0.9912109375,15
