,train_loss,val_loss,train_acc,val_acc,epochs
0,0.5326555305761649,0.4015112007036805,0.7351507092198581,0.854296875,0
1,0.46820244848305453,0.3149819811806083,0.7844414893617021,0.87890625,1
2,0.42515875959227273,0.2581633091904223,0.809197695035461,0.91171875,2
3,0.40325212098182517,0.3051108969375491,0.8188386524822695,0.8634765625,3
4,0.3829852097423364,0.2211780697107315,0.832956560283688,0.9193359375,4
5,0.36146854202375345,0.29754899395629764,0.8479609929078015,0.8572265625,5
6,0.3626177690341963,0.41535840451251715,0.8437056737588653,0.7787109375,6
7,0.35337935388088226,0.30798429995775223,0.8454122340425532,0.8552734375,7
8,0.34970305405609997,0.3657036127988249,0.8509530141843972,0.81328125,8
9,0.3548301019778488,0.260527930688113,0.8503989361702128,0.8900390625,9
