,train_loss,val_loss,train_acc,val_acc,epochs
0,0.33044529965160585,0.4579717554152012,0.8615469858156029,0.734765625,0
1,0.32622491858952435,0.431042046751827,0.8641622340425532,0.7630859375,1
2,0.3313449889632827,0.43230884545482695,0.8620124113475177,0.7630859375,2
3,0.3393319817722266,0.38818552647717297,0.8558732269503546,0.8021484375,3
4,0.33225359783527697,0.3572333350311965,0.8601063829787234,0.836328125,4
5,0.3375913556797285,0.6256298911757767,0.8617464539007091,0.6337890625,5
6,0.3312941019205337,0.33081087027676404,0.863741134751773,0.8548828125,6
7,0.3332851609439715,0.4052972624776885,0.8603723404255319,0.7943359375,7
8,0.32851636673964507,0.27534841606393456,0.8638741134751774,0.891015625,8
9,0.3341387978470917,0.4552693656878546,0.8597074468085106,0.7357421875,9
10,0.3339272019922311,0.334176323376596,0.8587987588652483,0.855859375,10
11,0.33630315388770815,0.41564021492376924,0.859552304964539,0.7796875,11
12,0.34148395706153084,0.2891940171830356,0.8564716312056738,0.8724609375,12
13,0.33648641048170996,0.5241356078768149,0.8579343971631206,0.668359375,13
