,train_loss,val_loss,train_acc,val_acc,epochs
0,0.310889906388648,0.32853426481597126,0.8727615248226951,0.8525390625,0
1,0.3043871410983674,0.3260777822579257,0.8692375886524822,0.8529296875,1
2,0.31281846127611523,0.21952483558561653,0.8658244680851064,0.914453125,2
3,0.3044115439163032,0.25051255407743156,0.8710549645390071,0.883203125,3
4,0.31235250872923126,0.1889971662312746,0.8678856382978724,0.937890625,4
5,0.30493885236428986,0.17419343232177198,0.8714982269503546,0.9388671875,5
6,0.2979784049886338,0.25777705933433026,0.8749556737588653,0.879296875,6
7,0.30257453869843315,0.29339881060877815,0.872052304964539,0.8734375,7
8,0.2979663760526806,0.2703032990684733,0.8767065602836879,0.88125,8
9,0.31148465706947004,0.3064229949959554,0.8733820921985815,0.8583984375,9
10,0.2978686923887713,0.3166985653806478,0.8770833333333333,0.8548828125,10
