,train_loss,val_loss,train_acc,val_acc,epochs
0,0.32763456621914044,0.35100243147462606,0.8600177304964539,0.824609375,0
1,0.3279291899703073,0.39873028290458024,0.8647828014184398,0.76953125,1
2,0.3383479912018945,0.36580160493031144,0.8576462765957447,0.805078125,2
3,0.33299372244811226,0.3051883433945477,0.8570257092198582,0.8763671875,3
4,0.33810250989511503,0.4113435847684741,0.8578679078014184,0.76796875,4
5,0.338727945554341,0.39418313070200384,0.8558289007092199,0.76015625,5
6,0.3322822315261719,0.3632171009667218,0.8653368794326242,0.8099609375,6
7,0.3378890093336714,0.3279186310246587,0.8574468085106384,0.8533203125,7
8,0.3408172498358057,0.26429002126678824,0.856604609929078,0.90390625,8
9,0.3419246645049846,0.33086670795455575,0.8547650709219857,0.854296875,9
10,0.3353131039345518,0.3125236420892179,0.8574468085106384,0.8822265625,10
11,0.3310223183733352,0.4594115673098713,0.8617686170212766,0.716796875,11
12,0.33620654109944687,0.3066444378346205,0.8587987588652483,0.8724609375,12
13,0.3352443794620798,0.4789837764110416,0.8584219858156028,0.70546875,13
