,train_loss,val_loss,train_acc,val_acc,epochs
0,0.19349742583032195,0.11365995206870139,0.9264184397163121,0.9650390625,0
1,0.1689571019605542,0.11928580608218908,0.9409352836879432,0.9759765625,1
2,0.1780963032803637,0.23584192206908483,0.934729609929078,0.8876953125,2
3,0.18006571609500452,0.5730334835825488,0.9286790780141844,0.741015625,3
4,0.19528875632066253,0.08675309037789702,0.9277260638297872,0.9837890625,4
5,0.19374097075234067,0.08664513425901532,0.9254654255319148,0.9783203125,5
6,0.17615322520335516,0.2621466536074877,0.9333333333333333,0.8935546875,6
7,0.1792541004664509,0.10255655506625772,0.9319813829787235,0.979296875,7
8,0.17964659277217607,0.18209684640169144,0.9309618794326241,0.93671875,8
9,0.18208906836543523,0.07569326390512288,0.9317154255319148,0.980859375,9
10,0.17076942023444683,0.11296897864667699,0.9388741134751772,0.957421875,10
11,0.19494101510825732,0.08764055208303034,0.926241134751773,0.9837890625,11
12,0.17383646283377993,0.09197186096571386,0.9369459219858156,0.979296875,12
13,0.1998326152246049,0.17394956073258072,0.9244237588652482,0.921875,13
14,0.1762794574577335,0.15533852379303426,0.9368351063829787,0.942578125,14
