,train_loss,val_loss,train_acc,val_acc,epochs
0,0.2779698467529412,0.1395192404743284,0.8814716312056737,0.9623046875,0
1,0.20870724061490797,0.09132162644527853,0.9209219858156028,0.98671875,1
2,0.23768171245324696,0.18937446729978547,0.9081117021276595,0.9365234375,2
3,0.2570542573717469,0.10577956773340702,0.90447695035461,0.975,3
4,0.217532827340542,0.12536197900772095,0.9183289007092199,0.9568359375,4
5,0.23402633692355865,0.6407623221166432,0.9059397163120567,0.6615234375,5
6,0.23029303920607194,0.0867383994627744,0.9123226950354609,0.9857421875,6
7,0.22013271710974106,0.10116896475665271,0.9135859929078015,0.9671875,7
8,0.21978370195373576,0.3990776767022908,0.9147828014184397,0.76875,8
9,0.2036673334684778,0.1566509932745248,0.9218085106382978,0.9416015625,9
10,0.22258397683184197,0.09947813814505935,0.9137632978723403,0.976953125,10
11,0.2021655464637364,0.19929599668830633,0.9215425531914894,0.925,11
