,train_loss,val_loss,train_acc,val_acc,epochs
0,0.2963745759945389,0.29748769116122276,0.8749335106382978,0.86328125,0
1,0.29448836397194694,0.18114586919546127,0.8775487588652482,0.937890625,1
2,0.2938556378403454,0.23059175920207053,0.8816710992907801,0.8919921875,2
3,0.2791750529873456,0.35909732917207293,0.8871010638297873,0.8314453125,3
4,0.2886344982799909,0.2774601994897239,0.8824468085106383,0.86953125,4
5,0.2999704901842361,0.2404404963599518,0.8796764184397163,0.88515625,5
6,0.2859826863657498,0.17212544870562851,0.8783466312056737,0.9388671875,6
7,0.2882406918715078,0.24331322236685082,0.8797872340425532,0.88515625,7
8,0.28760300312481873,0.23925531504210085,0.8808289007092199,0.8958984375,8
9,0.2884968030960002,0.29779572010738775,0.8834219858156028,0.853515625,9
10,0.29154109711765397,0.2515685613034293,0.8771498226950354,0.87734375,10
11,0.2896551304886527,0.17239373573102057,0.8830008865248227,0.93203125,11
