,train_loss,val_loss,train_acc,val_acc,epochs
0,0.6453311343987783,0.6109311626507685,0.59375,0.8683894230769231,0
1,0.6712345331907272,0.61098378438216,0.59375,0.8683894230769231,1
2,0.6313678175210953,0.6108574076340749,0.6484375,0.8677884615384616,2
3,0.6428118348121643,0.6104802409043679,0.6171875,0.8677884615384616,3
4,0.6520036061604818,0.6100244212609071,0.5833333333333334,0.8677884615384616,4
5,0.6587094217538834,0.6097892213326234,0.5755208333333334,0.8677884615384616,5
6,0.653892328341802,0.6096840581068625,0.6015625,0.8665865384615384,6
7,0.6482834865649542,0.6096520114403504,0.6067708333333334,0.8677884615384616,7
8,0.6390219132105509,0.6092077115407357,0.6171875,0.8671875,8
9,0.6680693924427032,0.6089355017130191,0.5833333333333334,0.8665865384615384,9
10,0.6461891929308573,0.6090006495897586,0.5755208333333334,0.8665865384615384,10
